id,genres,release_date
98200.0,"['Indie', 'Strategy']",2011-05-26
56480.0,['Strategy'],2011-05-26
72905.0,"['Adventure', 'Indie', 'RPG']",2011-05-27
22450.0,"['Action', 'Adventure']",2011-05-30
42140.0,"['Adventure', 'Casual', 'Indie']",2011-05-31
47898.0,['Simulation'],2011-05-31
73181.0,['Simulation'],2011-05-31
73031.0,"['Action', 'RPG']",2011-05-31
9992.0,"['Action', 'Adventure']",2011-06-01
46490.0,['Adventure'],2009-08-10
46480.0,['Adventure'],2005-06-06
42718.0,['Action'],2011-06-02
39160.0,"['Action', 'RPG']",2011-06-20
57900.0,['Action'],2011-06-13
102700.0,"['Action', 'Free to Play']",2011-06-14
9880.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2009-09-01
99900.0,"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2011-06-14
22520.0,['Strategy'],2011-06-13
73014.0,['Simulation'],2011-06-14
7530.0,['Strategy'],2011-06-14
95700.0,['Indie'],2011-06-15
49470.0,['Strategy'],2011-06-15
91810.0,"['Indie', 'Casual']",2011-05-20
49604.0,"['Action', 'Casual', 'Indie']",2011-06-16
98210.0,"['Strategy', 'Indie']",2011-06-16
97000.0,"['Indie', 'Casual']",2011-06-17
46760.0,['Strategy'],2011-06-21
46830.0,['Strategy'],2011-06-21
73035.0,"['Action', 'RPG']",2011-06-21
46840.0,['Strategy'],2011-06-21
21100.0,['Action'],2011-06-21
73037.0,"['Action', 'RPG']",2011-06-21
73036.0,"['Action', 'RPG']",2011-06-21
24635.0,['Simulation'],2011-06-22
901679.0,"['Action', 'RPG']",2011-06-21
25810.0,['Strategy'],2011-06-23
99100.0,"['Action', 'RPG']",2011-06-24
44660.0,['Racing'],2011-06-23
90209.0,['Simulation'],2011-06-24
25809.0,['Strategy'],2011-06-23
42903.0,['Strategy'],2011-06-28
22631.0,['Strategy'],2011-06-30
22634.0,['Strategy'],2011-06-30
22633.0,['Strategy'],2011-06-30
57656.0,"['Strategy', 'RPG']",2011-07-01
22632.0,['Strategy'],2011-06-30
94590.0,"['Adventure', 'Casual']",2011-06-30
35425.0,['Action'],2011-07-02
73192.0,['Strategy'],2011-07-18
105700.0,"['Action', 'Adventure', 'Indie']",2011-07-18
72750.0,"['Action', 'RPG']",2011-07-18
56538.0,['Strategy'],2011-07-19
63950.0,['Simulation'],2011-07-19
61100.0,"['Indie', 'Casual']",2011-07-19
65228.0,['Simulation'],2011-07-19
55205.0,['Action'],2011-07-21
102200.0,"['Adventure', 'Indie', 'RPG']",2011-07-20
64013.0,['Strategy'],2011-07-21
15522.0,"['Action', 'Indie']",2011-07-22
63802.0,"['Adventure', 'Strategy', 'RPG', 'Indie']",2011-07-22
92302.0,"['Action', 'Indie']",2011-07-22
73183.0,['Simulation'],2011-07-22
42210.0,['Adventure'],2010-08-24
65790.0,"['Action', 'Simulation', 'Strategy']",2011-08-08
92803.0,"['Casual', 'Indie']",2011-07-22
57690.0,"['Simulation', 'Strategy']",2011-09-01
42220.0,['Adventure'],2011-06-28
42230.0,['Adventure'],2010-06-29
111000.0,"['Indie', 'Casual']",2011-08-10
73193.0,['Strategy'],2011-08-10
38740.0,"['Action', 'Indie']",2011-08-11
99612.0,['Strategy'],2011-08-11
99614.0,['Strategy'],2011-08-11
91604.0,['Indie'],2011-08-12
70120.0,['Indie'],2011-08-15
107200.0,"['Action', 'Indie', 'RPG', 'Strategy']",2011-08-15
97108.0,['Action'],2011-08-16
97106.0,['Action'],2011-08-16
97107.0,['Action'],2011-08-16
56487.0,['Strategy'],2011-08-16
72760.0,"['Action', 'RPG']",2011-09-20
99910.0,"['Adventure', 'Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2011-08-31
18070.0,"['Action', 'Adventure', 'RPG']",2011-08-31
55150.0,['Action'],2011-09-05
63940.0,['Strategy'],2011-09-08
98400.0,"['Action', 'Indie']",2012-07-12
73194.0,['Strategy'],2011-09-06
46520.0,"['Action', 'Indie']",2011-09-01
22230.0,"['Action', 'Indie', 'Racing', 'Strategy']",2011-09-07
35450.0,"['Action', 'Massively Multiplayer', 'Simulation']",2011-09-13
33420.0,"['Action', 'Adventure']",2011-09-13
73185.0,['Simulation'],2011-09-14
49473.0,['Strategy'],2011-09-14
73210.0,"['RPG', 'Simulation', 'Strategy']",2011-09-15
110600.0,"['Action', 'Indie']",2011-09-15
200080.0,['Adventure'],2010-10-19
200440.0,['RPG'],2011-09-20
111400.0,"['Action', 'Indie']",2011-09-21
57923.0,['Action'],2011-10-11
48220.0,"['RPG', 'Strategy']",2011-10-13
9420.0,['Strategy'],2011-09-28
113200.0,"['Action', 'Adventure', 'Indie', 'RPG']",2011-09-28
90208.0,['Simulation'],2011-09-29
200230.0,"['Racing', 'Simulation']",2011-09-29
9350.0,['Strategy'],2007-02-20
901776.0,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29
201100.0,"['Action', 'Racing']",2011-09-29
80202.0,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29
80204.0,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29
34842.0,['Action'],2011-09-09
95900.0,"['Action', 'Simulation']",2011-09-30
80207.0,"['Strategy', 'Indie', 'Casual', 'Simulation']",2011-09-29
45770.0,"['Action', 'Adventure']",2011-10-11
18080.0,"['Action', 'Adventure', 'RPG']",2011-10-11
200670.0,['Strategy'],2011-10-11
108210.0,"['Casual', 'Simulation', 'Strategy']",2011-10-12
65231.0,['Simulation'],2011-10-13
115100.0,"['Adventure', 'Casual', 'RPG']",2011-10-14
47930.0,['Simulation'],2011-10-18
41816.0,"['Strategy', 'Indie', 'Simulation']",2011-10-17
201480.0,"['Action', 'Indie', 'RPG']",2011-10-24
200910.0,"['Indie', 'RPG']",2011-10-20
200130.0,"['Casual', 'Indie', 'Strategy']",2011-10-24
201490.0,"['Simulation', 'Strategy']",2011-10-24
65610.0,['RPG'],2011-10-24
43190.0,"['Action', 'Indie']",2011-10-24
102622.0,"['Action', 'Indie', 'Strategy']",2011-10-25
39270.0,"['Action', 'RPG']",2011-10-25
24200.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2011-11-02
55370.0,['Action'],2011-11-01
57696.0,"['Simulation', 'Strategy']",2011-11-03
71340.0,['Action'],2011-11-03
202670.0,['Adventure'],2011-11-02
102623.0,"['Action', 'Indie', 'Strategy']",2011-11-08
115300.0,['Action'],2011-11-08
110800.0,"['Adventure', 'Strategy']",2011-11-08
110810.0,"['Adventure', 'Strategy']",2011-11-08
64016.0,['Strategy'],2011-11-09
94203.0,"['Action', 'Indie']",2011-11-10
94202.0,"['Action', 'Indie']",2011-11-10
202520.0,,2011-11-11
202523.0,,2011-11-11
202521.0,"['Strategy', 'RPG', 'Indie']",2011-11-11
61310.0,"['Indie', 'Casual']",2011-11-29
73092.0,"['Action', 'RPG']",2011-11-29
91100.0,"['Indie', 'Racing']",2011-11-21
73091.0,"['Action', 'RPG']",2011-11-29
34345.0,['Strategy'],2011-11-30
201272.0,['Strategy'],2011-11-30
73058.0,"['Action', 'RPG']",2011-11-29
25812.0,['Strategy'],2011-11-30
25811.0,,2011-11-30
46350.0,['Strategy'],2010-06-11
200880.0,['Action'],2011-12-01
202200.0,['Strategy'],2011-12-02
24083.0,['Simulation'],2011-12-01
113400.0,"['Action', 'Free to Play', 'Massively Multiplayer']",2011-12-06
80340.0,"['Adventure', 'Indie']",2012-01-13
200870.0,['Action'],2011-12-01
64017.0,['Strategy'],2011-12-12
35429.0,['Action'],2011-12-07
201510.0,['Racing'],2011-12-13
201877.0,['Action'],2011-12-13
203700.0,"['Action', 'RPG', 'Indie']",2011-12-13
57695.0,"['Simulation', 'Strategy']",2011-12-14
23530.0,['Action'],2011-12-14
49475.0,['Strategy'],2011-12-14
55344.0,['Action'],2011-12-15
55341.0,['Action'],2011-12-15
98820.0,"['Casual', 'Indie', 'RPG']",2011-12-14
55340.0,['Action'],2011-12-15
49337.0,['Strategy'],2011-12-15
55343.0,['Action'],2011-12-15
91616.0,"['Action', 'Casual', 'Indie', 'Strategy']",2011-12-15
201310.0,"['Action', 'Simulation']",2011-12-15
35720.0,"['Action', 'Adventure', 'Indie']",2013-06-06
204381.0,"['Action', 'RPG', 'Indie']",2011-12-15
204010.0,"['Action', 'Indie']",2011-12-16
111403.0,"['Action', 'Indie']",2011-12-19
203990.0,"['Action', 'Indie']",2011-12-16
204030.0,"['Action', 'Adventure', 'RPG']",2011-12-19
200620.0,['Action'],2011-12-19
202452.0,"['Casual', 'Strategy']",2011-12-19
204380.0,"['Action', 'RPG', 'Indie']",2011-12-20
55395.0,['Action'],2011-12-20
200610.0,['Action'],2011-12-19
55471.0,['Action'],2011-12-20
55473.0,['Action'],2011-12-20
55472.0,['Action'],2011-12-20
55470.0,['Action'],2011-12-20
55347.0,['Action'],2011-12-20
23553.0,['Action'],2011-12-20
23552.0,['Action'],2011-12-20
23551.0,['Action'],2011-12-20
200890.0,['Action'],2011-12-21
200860.0,['Action'],2011-12-21
23550.0,['Action'],2011-12-20
200390.0,"['Indie', 'Strategy']",2012-01-25
65244.0,['Simulation'],2012-01-26
24480.0,"['RPG', 'Strategy']",2012-01-27
24488.0,"['Strategy', 'RPG']",2012-01-27
204340.0,"['Action', 'Indie']",2005-10-11
203510.0,"['Action', 'Indie', 'RPG']",2012-01-30
9900.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2010-02-02
204386.0,"['Action', 'RPG', 'Indie']",2012-01-31
204385.0,"['Action', 'RPG', 'Indie']",2012-01-31
57740.0,"['RPG', 'Simulation', 'Strategy']",2012-02-08
204390.0,"['Action', 'Indie']",2012-02-02
42968.0,['Strategy'],2012-02-02
105800.0,"['Action', 'Casual', 'Indie']",2012-02-02
105802.0,"['Casual', 'Indie']",2012-02-02
111100.0,"['Casual', 'Indie', 'Racing']",2012-02-03
203210.0,"['Action', 'Casual', 'Indie']",2012-02-03
45773.0,['Action'],2012-02-06
45774.0,['Action'],2012-02-06
205160.0,"['Action', 'Indie']",2012-02-14
203770.0,"['RPG', 'Simulation', 'Strategy']",2012-02-14
203772.0,['Strategy'],2012-02-14
203773.0,['Strategy'],2012-02-14
92620.0,"['Action', 'Indie']",2012-02-15
205120.0,"['Action', 'Indie']",2012-02-14
108710.0,"['Action', 'Adventure']",2012-02-16
24065.0,['Simulation'],2010-05-05
73039.0,"['Action', 'RPG']",2012-02-16
10220.0,['Action'],2011-12-21
108110.0,"['RPG', 'Simulation']",2012-02-16
65302.0,,2012-02-17
200210.0,"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2012-02-20
42905.0,['Strategy'],2012-02-20
55381.0,['Action'],2012-02-21
204440.0,"['Adventure', 'Casual']",2012-02-22
205690.0,"['Adventure', 'Indie']",2012-02-22
201882.0,"['Action', 'Adventure']",2012-02-28
207490.0,"['Action', 'Adventure']",2012-03-29
206760.0,['Action'],2012-02-29
206521.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012-02-29
65249.0,['Simulation'],2012-03-01
206710.0,['Simulation'],2012-02-29
108500.0,"['Action', 'Indie', 'Strategy']",2012-03-01
206690.0,"['Casual', 'Indie', 'Strategy']",2012-03-01
205830.0,"['Action', 'Indie', 'Casual']",2012-03-01
108726.0,"['Action', 'Adventure']",2012-03-02
47932.0,['Simulation'],2012-03-06
115110.0,"['Adventure', 'Indie']",2012-03-06
203560.0,"['Casual', 'Indie']",2012-03-02
65246.0,['Simulation'],2012-03-08
65253.0,['Simulation'],2012-03-08
207420.0,"['Action', 'Adventure', 'Indie']",2012-03-14
73060.0,['Strategy'],2012-03-14
207790.0,['Simulation'],2012-03-08
207710.0,"['Casual', 'Indie', 'Strategy']",2012-03-15
204388.0,"['Action', 'RPG', 'Indie']",2012-03-15
71167.0,,2012-03-14
204382.0,"['Strategy', 'RPG', 'Indie']",2012-03-15
207250.0,"['Indie', 'Strategy']",2012-03-16
208110.0,"['Adventure', 'Casual']",2012-03-16
208540.0,"['Strategy', 'RPG', 'Indie']",2012-03-16
19320.0,"['Action', 'Indie', 'Casual']",2012-03-16
207320.0,"['Action', 'Adventure', 'RPG']",2012-03-19
65733.0,['Simulation'],2012-03-20
204180.0,"['Adventure', 'Indie', 'Strategy']",2012-03-20
55382.0,['Action'],2012-03-20
110630.0,"['Action', 'Indie']",2012-03-21
102850.0,"['Action', 'Adventure', 'Indie']",2012-03-21
102510.0,"['Action', 'RPG']",2012-03-20
201271.0,['Strategy'],2012-03-22
205840.0,['Adventure'],2012-03-22
109500.0,"['Action', 'Indie']",2012-03-21
206416.0,"['Casual', 'Strategy']",2012-03-23
208630.0,"['Adventure', 'Casual']",2012-03-28
208640.0,"['Adventure', 'Casual']",2012-03-28
205630.0,"['Simulation', 'Strategy']",2012-03-29
206610.0,"['Casual', 'Indie']",2012-03-29
65252.0,['Simulation'],2012-03-29
208541.0,"['Strategy', 'RPG', 'Indie']",2012-03-29
202310.0,['Racing'],2012-03-29
202690.0,"['Indie', 'Strategy']",2012-03-30
204560.0,"['Action', 'RPG', 'Strategy']",2012-04-04
65255.0,['Simulation'],2012-04-05
207430.0,"['Casual', 'Indie', 'RPG']",2012-04-05
202524.0,"['Strategy', 'RPG', 'Indie']",2012-04-05
213530.0,['Indie'],2012-04-06
213390.0,"['Indie', 'Casual']",2012-04-06
280720.0,"['Indie', 'Simulation', 'Strategy', 'Early Access']",2014-05-20
202370.0,['Action'],2012-04-09
206881.0,"['Strategy', 'Simulation']",2012-04-19
40390.0,['RPG'],2012-04-26
204383.0,"['Action', 'Strategy', 'RPG', 'Indie']",2012-04-26
40391.0,,2012-04-27
40392.0,"['Action', 'Adventure']",2012-04-27
203750.0,['Action'],2012-04-27
209370.0,['Indie'],2012-04-27
98300.0,"['Action', 'Casual', 'Simulation', 'Strategy']",2012-04-27
209373.0,,2012-04-30
201277.0,['Strategy'],2012-05-01
55397.0,['Action'],2012-05-01
211204.0,,2012-05-02
211203.0,,2012-05-02
211207.0,,2012-05-02
211206.0,['Action'],2012-05-02
211205.0,,2012-05-02
211208.0,,2012-05-02
91609.0,"['Action', 'Strategy', 'Indie', 'Casual']",2012-05-03
65258.0,['Simulation'],2012-05-03
108232.0,"['Casual', 'Indie', 'Strategy']",2012-05-24
211209.0,,2012-05-02
206714.0,['Simulation'],2012-05-15
203344.0,"['RPG', 'Simulation', 'Strategy']",2012-05-15
41014.0,"['Action', 'Indie']",2010-04-28
41019.0,"['Action', 'Indie']",2012-05-15
210230.0,['Adventure'],2012-05-16
211800.0,"['Casual', 'Indie']",2012-05-16
65256.0,['Simulation'],2012-05-17
65218.0,['Simulation'],2012-05-17
209100.0,['Action'],2012-05-18
211010.0,"['Action', 'Indie', 'RPG']",2012-05-18
205530.0,"['Indie', 'Simulation', 'Strategy']",2012-05-17
90207.0,['Simulation'],2012-05-18
108230.0,"['Casual', 'Indie', 'Strategy']",2012-05-24
108200.0,"['Casual', 'Indie', 'Strategy']",2012-05-24
208281.0,['Simulation'],2012-05-24
208284.0,['Simulation'],2012-05-31
207350.0,"['Action', 'Adventure', 'RPG']",2012-05-31
208545.0,"['Strategy', 'RPG', 'Indie']",2012-05-31
213370.0,['Action'],2012-05-31
204100.0,['Action'],2012-05-31
203766.0,['Action'],2012-06-01
203765.0,['Action'],2012-06-01
204182.0,"['Action', 'Indie']",2012-06-04
98821.0,"['Adventure', 'Casual', 'Free to Play', 'Indie', 'RPG']",2012-06-05
212500.0,"['Free to Play', 'Massively Multiplayer', 'RPG']",2012-06-06
209790.0,"['Indie', 'Casual']",2012-06-13
207080.0,['Indie'],2012-06-12
42170.0,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",2012-06-12
213330.0,"['Action', 'Adventure']",2012-06-22
204900.0,"['Casual', 'Strategy']",2012-06-21
212160.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012-06-22
210561.0,['Action'],2012-06-06
42696.0,['Action'],2012-06-21
213030.0,"['Indie', 'RPG']",2012-06-25
203830.0,"['Adventure', 'Indie']",2012-06-22
213195.0,"['Massively Multiplayer', 'RPG']",2012-06-25
206480.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012-06-25
212630.0,['Action'],2012-06-26
210893.0,['Strategy'],2012-06-26
203778.0,['Strategy'],2012-06-26
200010.0,"['Casual', 'Strategy']",2012-06-21
17080.0,"['Action', 'Free to Play']",2012-06-27
210933.0,['Action'],2012-07-05
214170.0,['RPG'],2002-09-20
210892.0,['Strategy'],2012-06-26
92622.0,"['Action', 'Indie']",2012-07-06
205550.0,"['Action', 'Indie', 'Casual']",2012-07-09
204384.0,"['RPG', 'Indie']",2012-07-10
1840.0,"['Animation &amp; Modeling', 'Video Production']",2012-07-10
97368.0,['Strategy'],2012-07-11
97364.0,['Strategy'],2012-07-11
210041.0,['Action'],2012-07-20
97371.0,['Strategy'],2012-07-11
97369.0,['Strategy'],2012-07-11
98421.0,['Action'],2012-07-11
206522.0,"['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2012-07-12
210056.0,['Action'],2012-07-20
210057.0,['Action'],2012-07-20
210062.0,['Action'],2012-07-24
210055.0,['Action'],2012-07-20
48231.0,"['RPG', 'Strategy']",2012-07-12
210039.0,['Action'],2012-07-20
210038.0,['Action'],2012-07-20
210037.0,['Action'],2012-07-20
210036.0,['Action'],2012-07-20
210035.0,['Action'],2012-07-20
210052.0,['Action'],2012-07-20
210043.0,['Action'],2012-07-20
210064.0,['Action'],2012-07-24
210063.0,['Action'],2012-07-24
210065.0,['Action'],2012-07-24
210067.0,['Action'],2012-07-24
210066.0,['Action'],2012-07-24
210069.0,['Action'],2012-07-24
210072.0,['Action'],2012-07-24
210073.0,['Action'],2012-07-24
213350.0,['Action'],2012-07-30
20828.0,"['Action', 'Indie']",2012-07-30
215200.0,['Adventure'],2012-07-30
214980.0,['Strategy'],2012-07-31
215160.0,['Adventure'],2012-07-31
215000.0,['Strategy'],2012-07-31
210068.0,['Action'],2012-07-24
207650.0,"['Action', 'Indie', 'Strategy']",2012-08-01
207380.0,['Action'],2012-08-02
207655.0,"['Casual', 'Indie']",2012-08-01
207400.0,['Action'],2012-08-02
108233.0,"['Casual', 'Indie', 'Strategy']",2012-08-02
108700.0,"['Action', 'Racing']",2012-08-03
208355.0,['Simulation'],2012-08-03
215243.0,['Action'],2012-08-21
208365.0,['Simulation'],2012-08-03
210931.0,['Action'],2012-08-10
209270.0,"['Indie', 'Strategy']",2012-08-10
208283.0,['Simulation'],2012-08-09
115120.0,"['Action', 'Strategy']",2012-08-13
215241.0,['Action'],2012-08-13
215240.0,['Action'],2012-08-13
202181.0,['Action'],2012-08-13
212010.0,"['Action', 'Indie', 'Simulation', 'Strategy']",2012-08-21
730.0,['Action'],2012-08-21
202170.0,"['Action', 'Adventure']",2016-05-17
208580.0,['RPG'],2005-02-08
217290.0,"['Action', 'Indie', 'RPG']",2010-03-31
207670.0,"['Indie', 'Casual']",2012-08-23
208292.0,['Simulation'],2012-08-23
208341.0,['Simulation'],2012-08-23
208342.0,['Simulation'],2012-08-23
216458.0,['Action'],2012-08-30
216454.0,['Action'],2012-08-30
216447.0,['Action'],2012-08-30
216449.0,['Action'],2012-08-30
216444.0,['Action'],2012-08-30
72000.0,['Indie'],2012-09-07
216455.0,['Action'],2012-08-30
216434.0,['Action'],2012-08-30
216432.0,['Action'],2012-08-30
216433.0,['Action'],2012-08-30
216448.0,['Action'],2012-08-30
216431.0,['Action'],2012-08-30
216461.0,['Action'],2012-08-30
216462.0,['Action'],2012-08-30
206450.0,['Indie'],2012-09-07
200260.0,"['Action', 'Adventure']",2012-09-07
206440.0,"['Adventure', 'Indie', 'RPG']",2011-11-01
214970.0,"['Action', 'Indie']",2012-09-11
216468.0,['Action'],2012-08-30
61730.0,"['Action', 'Indie', 'Casual']",2012-09-11
214981.0,['Strategy'],2012-09-12
33934.0,"['Action', 'Simulation']",2012-09-12
205950.0,['Action'],2012-09-19
97350.0,['Strategy'],2012-09-19
204312.0,"['Action', 'Indie', 'Strategy']",2012-09-19
204310.0,"['Action', 'Indie', 'Strategy']",2012-09-19
204308.0,"['Action', 'Indie', 'Strategy']",2012-09-19
204309.0,"['Action', 'Indie', 'Strategy']",2012-09-19
204307.0,"['Action', 'Indie', 'Strategy']",2012-09-19
204304.0,"['Action', 'Indie', 'Strategy']",2012-09-19
48232.0,"['RPG', 'Strategy']",2012-09-27
210016.0,['Action'],2012-09-24
210018.0,['Action'],2012-09-24
210017.0,['Action'],2012-09-24
210012.0,['Action'],2012-09-24
210019.0,['Action'],2012-09-24
210013.0,['Action'],2012-09-24
58648.0,['Strategy'],2012-09-25
205650.0,['Adventure'],2012-09-25
214570.0,['Action'],2012-09-27
65740.0,"['Action', 'Strategy']",2012-09-28
100980.0,['Animation &amp; Modeling'],2012-10-02
205063.0,"['Action', 'Indie']",2012-10-02
209670.0,"['Action', 'Indie', 'Strategy']",2012-09-28
217962.0,['Action'],2012-09-28
205060.0,"['Action', 'Indie']",2012-10-02
213230.0,"['Action', 'RPG']",2012-10-09
97380.0,['Strategy'],2012-10-10
97384.0,['Strategy'],2012-10-10
97385.0,['Strategy'],2012-10-10
97389.0,['Strategy'],2012-10-10
97381.0,['Strategy'],2012-10-10
206146.0,"['Casual', 'Simulation']",2012-10-16
97388.0,['Strategy'],2012-10-10
97382.0,['Strategy'],2012-10-10
215510.0,"['Adventure', 'Indie']",2012-10-15
208200.0,['Action'],2012-10-15
207870.0,"['Action', 'RPG']",2012-10-16
215247.0,"['Action', 'Racing']",2012-10-16
215246.0,"['Action', 'Adventure']",2012-10-16
222680.0,"['Action', 'Strategy', 'RPG', 'Indie']",2012-10-16
210901.0,['Strategy'],2012-10-16
206141.0,"['Casual', 'Simulation']",2012-10-16
206120.0,"['Casual', 'Simulation']",2012-10-16
206133.0,"['Casual', 'Simulation']",2012-10-16
206119.0,"['Casual', 'Simulation']",2012-10-16
206117.0,"['Casual', 'Simulation']",2012-10-16
206114.0,"['Casual', 'Simulation']",2012-10-16
206113.0,"['Casual', 'Simulation']",2012-10-16
206106.0,"['Casual', 'Simulation']",2012-10-16
206111.0,"['Casual', 'Simulation']",2012-10-16
206131.0,"['Casual', 'Simulation']",2012-10-16
206144.0,"['Casual', 'Simulation']",2012-10-16
206094.0,"['Casual', 'Simulation']",2012-10-16
206156.0,"['Casual', 'Simulation']",2012-10-16
206123.0,"['Casual', 'Simulation']",2012-10-16
206122.0,"['Casual', 'Simulation']",2012-10-16
206107.0,"['Casual', 'Simulation']",2012-10-16
206102.0,"['Casual', 'Simulation']",2012-10-16
206148.0,"['Casual', 'Simulation']",2012-10-16
206142.0,"['Casual', 'Simulation']",2012-10-16
206160.0,"['Casual', 'Simulation']",2012-10-16
206140.0,"['Casual', 'Simulation']",2012-10-16
